atm_id,day,time_slot,crowd_level
ATM_2,Fri,Morning,Medium
ATM_10,Thu,Night,Low
ATM_6,Thu,Night,Low
ATM_23,Tue,Evening,High
ATM_31,Tue,Morning,Medium
ATM_28,Sat,Morning,Medium
ATM_10,Fri,Night,Low
ATM_30,Mon,Evening,High
ATM_15,Mon,Afternoon,Low
ATM_9,Sun,Morning,Medium
ATM_47,Mon,Night,Low
ATM_38,Sun,Night,Medium
ATM_26,Thu,Evening,High
ATM_12,Sun,Evening,High
ATM_20,Wed,Night,Low
ATM_24,Wed,Night,Low
ATM_30,Sun,Evening,High
ATM_32,Thu,Evening,High
ATM_14,Sun,Evening,High
ATM_7,Sun,Evening,High
ATM_44,Wed,Morning,Medium
ATM_17,Sat,Morning,Medium
ATM_41,Thu,Afternoon,Low
ATM_16,Thu,Morning,Medium
ATM_18,Wed,Evening,High
ATM_20,Mon,Afternoon,Low
ATM_46,Mon,Night,Low
ATM_21,Sun,Evening,High
ATM_47,Fri,Morning,Medium
ATM_12,Fri,Morning,Medium
ATM_37,Fri,Afternoon,Low
ATM_45,Sun,Night,Medium
ATM_44,Fri,Morning,Medium
ATM_30,Sun,Afternoon,High
ATM_36,Fri,Night,Low
ATM_4,Thu,Night,Low
ATM_15,Wed,Night,Low
ATM_21,Mon,Afternoon,Low
ATM_39,Wed,Evening,High
ATM_44,Fri,Evening,High
ATM_34,Mon,Night,Low
ATM_49,Wed,Morning,Medium
ATM_36,Mon,Night,Low
ATM_18,Sat,Night,Medium
ATM_31,Wed,Evening,High
ATM_42,Sat,Evening,High
ATM_50,Thu,Morning,Medium
ATM_17,Mon,Evening,High
ATM_14,Fri,Morning,Medium
ATM_11,Wed,Morning,Medium
ATM_22,Tue,Evening,High
ATM_23,Mon,Afternoon,Low
ATM_47,Sat,Night,Medium
ATM_48,Thu,Morning,Medium
ATM_13,Tue,Evening,High
ATM_50,Wed,Night,Low
ATM_29,Sun,Evening,High
ATM_35,Fri,Afternoon,Low
ATM_15,Sat,Evening,High
ATM_30,Sun,Evening,High
ATM_13,Sat,Afternoon,High
ATM_3,Wed,Morning,Medium
ATM_8,Sun,Afternoon,High
ATM_32,Fri,Evening,High
ATM_17,Fri,Morning,Medium
ATM_10,Wed,Night,Low
ATM_35,Tue,Night,Low
ATM_35,Mon,Morning,Medium
ATM_26,Thu,Afternoon,Low
ATM_9,Sun,Afternoon,High
ATM_14,Mon,Afternoon,Low
ATM_47,Thu,Morning,Medium
ATM_31,Thu,Morning,Medium
ATM_33,Fri,Morning,Medium
ATM_38,Fri,Night,Low
ATM_39,Thu,Afternoon,Low
ATM_37,Thu,Afternoon,Low
ATM_4,Fri,Morning,Medium
ATM_29,Wed,Afternoon,Low
ATM_35,Sun,Night,Medium
ATM_33,Sat,Morning,Medium
ATM_29,Sun,Night,Medium
ATM_38,Fri,Afternoon,Low
ATM_12,Fri,Morning,Medium
ATM_49,Fri,Evening,High
ATM_19,Sat,Morning,Medium
ATM_23,Wed,Morning,Medium
ATM_43,Sat,Morning,Medium
ATM_5,Mon,Night,Low
ATM_16,Wed,Afternoon,Low
ATM_10,Tue,Evening,High
ATM_48,Sun,Evening,High
ATM_24,Wed,Afternoon,Low
ATM_23,Thu,Evening,High
ATM_28,Fri,Night,Low
ATM_4,Sun,Evening,High
ATM_34,Fri,Night,Low
ATM_23,Wed,Morning,Medium
ATM_5,Tue,Night,Low
ATM_23,Thu,Afternoon,Low
ATM_3,Sun,Afternoon,High
ATM_30,Tue,Afternoon,Low
ATM_36,Sat,Evening,High
ATM_33,Sat,Afternoon,High
ATM_37,Mon,Afternoon,Low
ATM_48,Fri,Afternoon,Low
ATM_47,Tue,Night,Low
ATM_12,Sat,Evening,High
ATM_16,Mon,Afternoon,Low
ATM_18,Mon,Evening,High
ATM_41,Sun,Evening,High
ATM_46,Thu,Morning,Medium
ATM_16,Mon,Evening,High
ATM_11,Sat,Morning,Medium
ATM_7,Sat,Afternoon,High
ATM_21,Tue,Afternoon,Low
ATM_4,Sun,Evening,High
ATM_15,Sun,Morning,Medium
ATM_39,Fri,Night,Low
ATM_35,Thu,Evening,High
ATM_7,Sun,Morning,Medium
ATM_6,Sun,Morning,Medium
ATM_21,Wed,Afternoon,Low
ATM_5,Thu,Evening,High
ATM_44,Thu,Afternoon,Low
ATM_7,Wed,Afternoon,Low
ATM_36,Wed,Night,Low
ATM_21,Thu,Morning,Medium
ATM_2,Mon,Afternoon,Low
ATM_25,Mon,Evening,High
ATM_32,Tue,Afternoon,Low
ATM_43,Thu,Evening,High
ATM_44,Fri,Morning,Medium
ATM_41,Thu,Morning,Medium
ATM_39,Sun,Afternoon,High
ATM_2,Mon,Afternoon,Low
ATM_42,Sat,Morning,Medium
ATM_44,Fri,Morning,Medium
ATM_1,Sun,Evening,High
ATM_35,Thu,Afternoon,Low
ATM_45,Tue,Evening,High
ATM_32,Mon,Morning,Medium
ATM_36,Thu,Evening,High
ATM_22,Mon,Night,Low
ATM_27,Sun,Morning,Medium
ATM_30,Wed,Night,Low
ATM_19,Fri,Night,Low
ATM_25,Fri,Afternoon,Low
ATM_22,Tue,Afternoon,Low
ATM_44,Fri,Night,Low
ATM_24,Wed,Evening,High
ATM_39,Sun,Night,Medium
ATM_35,Mon,Night,Low
ATM_50,Fri,Afternoon,Low
ATM_21,Fri,Night,Low
ATM_14,Fri,Evening,High
ATM_31,Wed,Night,Low
ATM_41,Sun,Night,Medium
ATM_31,Wed,Afternoon,Low
ATM_49,Wed,Night,Low
ATM_39,Wed,Evening,High
ATM_4,Fri,Evening,High
ATM_26,Tue,Night,Low
ATM_8,Sun,Afternoon,High
ATM_49,Fri,Night,Low
ATM_6,Thu,Afternoon,Low
ATM_50,Fri,Night,Low
ATM_45,Fri,Evening,High
ATM_40,Sat,Morning,Medium
ATM_28,Thu,Morning,Medium
ATM_26,Mon,Morning,Medium
ATM_7,Tue,Afternoon,Low
ATM_22,Mon,Morning,Medium
ATM_46,Thu,Morning,Medium
ATM_42,Mon,Afternoon,Low
ATM_7,Tue,Night,Low
ATM_35,Fri,Night,Low
ATM_26,Sun,Evening,High
ATM_13,Tue,Evening,High
ATM_41,Wed,Afternoon,Low
ATM_31,Sat,Morning,Medium
ATM_23,Wed,Afternoon,Low
ATM_23,Mon,Morning,Medium
ATM_28,Thu,Evening,High
ATM_42,Tue,Evening,High
ATM_3,Tue,Evening,High
ATM_45,Sat,Morning,Medium
ATM_43,Sat,Evening,High
ATM_9,Thu,Night,Low
ATM_24,Sat,Afternoon,High
ATM_42,Fri,Morning,Medium
ATM_5,Fri,Evening,High
ATM_36,Thu,Night,Low
ATM_4,Sun,Evening,High
ATM_13,Sun,Night,Medium
ATM_29,Sun,Evening,High
ATM_26,Wed,Afternoon,Low
ATM_41,Sun,Morning,Medium
ATM_18,Mon,Night,Low
ATM_9,Sun,Evening,High
ATM_29,Thu,Morning,Medium
ATM_12,Fri,Evening,High
ATM_26,Thu,Evening,High
ATM_42,Tue,Evening,High
ATM_30,Fri,Morning,Medium
ATM_19,Fri,Evening,High
ATM_11,Mon,Evening,High
ATM_18,Sun,Afternoon,High
ATM_4,Sat,Morning,Medium
ATM_28,Sun,Night,Medium
ATM_27,Fri,Afternoon,Low
ATM_3,Fri,Night,Low
ATM_3,Wed,Evening,High
ATM_47,Tue,Morning,Medium
ATM_44,Wed,Afternoon,Low
ATM_19,Wed,Afternoon,Low
ATM_38,Tue,Night,Low
ATM_10,Fri,Night,Low
ATM_47,Fri,Morning,Medium
ATM_44,Sat,Morning,Medium
ATM_44,Fri,Afternoon,Low
ATM_12,Tue,Evening,High
ATM_2,Sat,Morning,Medium
ATM_38,Thu,Evening,High
ATM_44,Fri,Night,Low
ATM_37,Sun,Afternoon,High
ATM_42,Thu,Afternoon,Low
ATM_19,Sun,Afternoon,High
ATM_40,Thu,Night,Low
ATM_10,Wed,Evening,High
ATM_20,Mon,Night,Low
ATM_14,Wed,Evening,High
ATM_44,Wed,Night,Low
ATM_44,Mon,Morning,Medium
ATM_48,Tue,Evening,High
ATM_29,Fri,Afternoon,Low
ATM_27,Mon,Afternoon,Low
ATM_6,Tue,Evening,High
ATM_9,Tue,Evening,High
ATM_6,Sun,Night,Medium
ATM_47,Sun,Night,Medium
ATM_31,Thu,Morning,Medium
ATM_31,Thu,Evening,High
ATM_31,Sat,Evening,High
ATM_26,Thu,Afternoon,Low
ATM_10,Sun,Morning,Medium
ATM_7,Sun,Night,Medium
ATM_32,Tue,Evening,High
ATM_35,Mon,Afternoon,Low
ATM_48,Fri,Evening,High
ATM_35,Fri,Morning,Medium
ATM_6,Thu,Afternoon,Low
ATM_25,Thu,Afternoon,Low
ATM_41,Tue,Afternoon,Low
ATM_30,Sat,Night,Medium
ATM_16,Wed,Evening,High
ATM_35,Mon,Afternoon,Low
ATM_25,Sun,Afternoon,High
ATM_1,Fri,Night,Low
ATM_11,Fri,Morning,Medium
ATM_5,Wed,Morning,Medium
ATM_26,Thu,Night,Low
ATM_47,Mon,Night,Low
ATM_30,Tue,Night,Low
ATM_37,Fri,Morning,Medium
ATM_12,Fri,Afternoon,Low
ATM_4,Fri,Evening,High
ATM_20,Sat,Evening,High
ATM_9,Tue,Afternoon,Low
ATM_6,Mon,Night,Low
ATM_14,Thu,Night,Low
ATM_19,Sun,Afternoon,High
ATM_6,Fri,Night,Low
ATM_38,Thu,Evening,High
ATM_22,Thu,Afternoon,Low
ATM_34,Wed,Night,Low
ATM_20,Thu,Afternoon,Low
ATM_25,Sat,Evening,High
ATM_46,Sat,Morning,Medium
ATM_47,Fri,Night,Low
ATM_46,Tue,Evening,High
ATM_19,Mon,Evening,High
ATM_28,Mon,Afternoon,Low
ATM_8,Sat,Evening,High
ATM_6,Sat,Morning,Medium
ATM_19,Wed,Night,Low
ATM_25,Wed,Evening,High
ATM_26,Mon,Evening,High
ATM_13,Sat,Evening,High
ATM_23,Sun,Morning,Medium
ATM_20,Sun,Afternoon,High
ATM_12,Sat,Evening,High
ATM_33,Tue,Night,Low
ATM_41,Tue,Night,Low
ATM_9,Sun,Evening,High
ATM_30,Fri,Night,Low
ATM_7,Tue,Night,Low
ATM_46,Wed,Afternoon,Low
ATM_14,Tue,Morning,Medium
ATM_4,Thu,Evening,High
ATM_16,Sun,Morning,Medium
ATM_21,Sun,Morning,Medium
ATM_33,Sun,Morning,Medium
ATM_12,Sun,Evening,High
ATM_40,Thu,Morning,Medium
ATM_18,Sat,Morning,Medium
ATM_50,Fri,Evening,High
ATM_22,Sun,Evening,High
ATM_41,Sat,Evening,High
ATM_50,Thu,Morning,Medium
ATM_6,Fri,Morning,Medium
ATM_26,Sun,Evening,High
ATM_13,Sat,Evening,High
ATM_3,Tue,Afternoon,Low
ATM_24,Thu,Night,Low
ATM_49,Tue,Morning,Medium
ATM_36,Wed,Evening,High
ATM_32,Tue,Night,Low
ATM_37,Thu,Evening,High
ATM_25,Mon,Morning,Medium
ATM_1,Tue,Afternoon,Low
ATM_8,Wed,Afternoon,Low
ATM_47,Mon,Afternoon,Low
ATM_43,Fri,Night,Low
ATM_10,Tue,Morning,Medium
ATM_32,Mon,Night,Low
ATM_48,Tue,Night,Low
ATM_26,Wed,Night,Low
ATM_49,Sun,Afternoon,High
ATM_50,Sun,Night,Medium
ATM_20,Thu,Afternoon,Low
ATM_36,Mon,Afternoon,Low
ATM_28,Fri,Night,Low
ATM_34,Tue,Evening,High
ATM_9,Wed,Morning,Medium
ATM_43,Mon,Night,Low
ATM_27,Sun,Morning,Medium
ATM_21,Sun,Afternoon,High
ATM_14,Wed,Morning,Medium
ATM_26,Mon,Morning,Medium
ATM_34,Wed,Evening,High
ATM_24,Sat,Afternoon,High
ATM_44,Sat,Afternoon,High
ATM_4,Tue,Morning,Medium
ATM_1,Sat,Morning,Medium
ATM_44,Mon,Afternoon,Low
ATM_12,Thu,Evening,High
ATM_4,Mon,Night,Low
ATM_3,Mon,Evening,High
ATM_12,Fri,Morning,Medium
ATM_9,Mon,Afternoon,Low
ATM_33,Sun,Afternoon,High
ATM_10,Sat,Night,Medium
ATM_17,Sat,Night,Medium
ATM_23,Fri,Afternoon,Low
ATM_30,Fri,Morning,Medium
ATM_21,Sun,Afternoon,High
ATM_40,Sat,Night,Medium
ATM_49,Mon,Morning,Medium
ATM_17,Sat,Afternoon,High
ATM_15,Sun,Evening,High
ATM_12,Tue,Night,Low
ATM_13,Mon,Evening,High
ATM_12,Thu,Evening,High
ATM_15,Thu,Morning,Medium
ATM_47,Tue,Night,Low
ATM_16,Wed,Evening,High
ATM_7,Sat,Morning,Medium
ATM_48,Fri,Afternoon,Low
ATM_27,Mon,Morning,Medium
ATM_27,Sat,Night,Medium
ATM_2,Sun,Night,Medium
ATM_6,Wed,Night,Low
ATM_41,Sat,Afternoon,High
ATM_38,Sun,Evening,High
ATM_31,Sat,Night,Medium
ATM_6,Thu,Afternoon,Low
ATM_37,Thu,Night,Low
ATM_32,Sat,Evening,High
ATM_16,Thu,Morning,Medium
ATM_25,Mon,Afternoon,Low
ATM_33,Wed,Evening,High
ATM_37,Tue,Morning,Medium
ATM_9,Sun,Night,Medium
ATM_5,Sun,Evening,High
ATM_13,Fri,Evening,High
ATM_13,Sat,Evening,High
ATM_30,Fri,Morning,Medium
ATM_23,Thu,Night,Low
ATM_29,Tue,Evening,High
ATM_6,Sun,Afternoon,High
ATM_9,Mon,Afternoon,Low
ATM_45,Wed,Evening,High
ATM_9,Thu,Morning,Medium
ATM_4,Mon,Afternoon,Low
ATM_15,Thu,Afternoon,Low
ATM_30,Fri,Night,Low
ATM_18,Fri,Afternoon,Low
ATM_47,Fri,Afternoon,Low
ATM_44,Sun,Morning,Medium
ATM_18,Fri,Morning,Medium
ATM_9,Tue,Night,Low
ATM_50,Thu,Morning,Medium
ATM_27,Sun,Morning,Medium
ATM_8,Sat,Morning,Medium
ATM_30,Sat,Afternoon,High
ATM_5,Mon,Evening,High
ATM_3,Tue,Afternoon,Low
ATM_39,Mon,Night,Low
ATM_50,Fri,Afternoon,Low
ATM_46,Fri,Night,Low
ATM_21,Tue,Morning,Medium
ATM_21,Sun,Evening,High
ATM_1,Thu,Afternoon,Low
ATM_23,Mon,Morning,Medium
ATM_38,Tue,Night,Low
ATM_32,Mon,Afternoon,Low
ATM_17,Wed,Evening,High
ATM_18,Mon,Night,Low
ATM_11,Thu,Night,Low
ATM_49,Sun,Night,Medium
ATM_25,Sat,Afternoon,High
ATM_22,Sat,Evening,High
ATM_35,Sat,Evening,High
ATM_7,Wed,Morning,Medium
ATM_41,Thu,Afternoon,Low
ATM_16,Wed,Morning,Medium
ATM_50,Thu,Morning,Medium
ATM_47,Sat,Night,Medium
ATM_47,Sun,Night,Medium
ATM_47,Thu,Night,Low
ATM_25,Sat,Afternoon,High
ATM_32,Wed,Afternoon,Low
ATM_40,Sat,Night,Medium
ATM_12,Wed,Evening,High
ATM_39,Sat,Morning,Medium
ATM_18,Sun,Afternoon,High
ATM_9,Sun,Afternoon,High
ATM_7,Sun,Afternoon,High
ATM_40,Mon,Afternoon,Low
ATM_41,Tue,Night,Low
ATM_41,Sat,Afternoon,High
ATM_46,Sun,Night,Medium
ATM_16,Fri,Afternoon,Low
ATM_5,Sat,Afternoon,High
ATM_37,Tue,Evening,High
ATM_33,Mon,Evening,High
ATM_49,Fri,Night,Low
ATM_4,Sun,Evening,High
ATM_31,Tue,Afternoon,Low
ATM_44,Thu,Night,Low
ATM_37,Wed,Afternoon,Low
ATM_22,Sun,Evening,High
ATM_3,Wed,Morning,Medium
ATM_16,Fri,Morning,Medium
ATM_11,Tue,Afternoon,Low
ATM_20,Tue,Night,Low
ATM_15,Mon,Afternoon,Low
ATM_23,Sun,Night,Medium
ATM_1,Sun,Afternoon,High
ATM_45,Sat,Morning,Medium
ATM_14,Wed,Afternoon,Low
ATM_36,Sun,Morning,Medium
ATM_45,Wed,Afternoon,Low
ATM_46,Wed,Evening,High
ATM_45,Fri,Afternoon,Low
ATM_34,Fri,Afternoon,Low
ATM_18,Wed,Afternoon,Low
ATM_27,Fri,Morning,Medium
ATM_28,Mon,Morning,Medium
ATM_50,Wed,Afternoon,Low
ATM_27,Mon,Afternoon,Low
ATM_34,Thu,Night,Low
ATM_46,Wed,Afternoon,Low
ATM_48,Wed,Morning,Medium
ATM_24,Thu,Afternoon,Low
ATM_24,Mon,Morning,Medium
ATM_40,Tue,Afternoon,Low
ATM_3,Mon,Morning,Medium
ATM_11,Mon,Night,Low
ATM_30,Sun,Morning,Medium
ATM_36,Mon,Morning,Medium
ATM_7,Tue,Morning,Medium
ATM_11,Wed,Afternoon,Low
ATM_9,Wed,Morning,Medium
ATM_27,Sat,Afternoon,High
ATM_19,Sun,Night,Medium
ATM_44,Mon,Afternoon,Low
ATM_37,Sun,Afternoon,High
ATM_11,Tue,Afternoon,Low
ATM_22,Thu,Morning,Medium
ATM_27,Mon,Evening,High
ATM_40,Tue,Night,Low
ATM_7,Sun,Morning,Medium
ATM_5,Mon,Morning,Medium
ATM_40,Wed,Night,Low
ATM_35,Fri,Night,Low
ATM_28,Thu,Afternoon,Low
ATM_7,Sun,Evening,High
ATM_47,Tue,Afternoon,Low
ATM_20,Sat,Evening,High
ATM_8,Wed,Evening,High
ATM_49,Wed,Evening,High
ATM_2,Mon,Night,Low
ATM_29,Sat,Evening,High
ATM_40,Mon,Evening,High
ATM_36,Mon,Night,Low
ATM_20,Fri,Morning,Medium
ATM_8,Fri,Morning,Medium
ATM_15,Sun,Afternoon,High
ATM_20,Tue,Afternoon,Low
ATM_43,Sun,Evening,High
ATM_37,Wed,Afternoon,Low
ATM_32,Wed,Morning,Medium
ATM_21,Tue,Evening,High
ATM_36,Mon,Night,Low
ATM_25,Sat,Night,Medium
ATM_27,Tue,Night,Low
ATM_23,Wed,Morning,Medium
ATM_45,Mon,Morning,Medium
ATM_21,Mon,Morning,Medium
ATM_26,Tue,Night,Low
ATM_27,Tue,Afternoon,Low
ATM_28,Tue,Night,Low
ATM_21,Thu,Evening,High
ATM_32,Thu,Morning,Medium
ATM_21,Mon,Evening,High
ATM_47,Mon,Morning,Medium
ATM_41,Sun,Night,Medium
ATM_3,Mon,Night,Low
ATM_35,Mon,Night,Low
ATM_45,Mon,Morning,Medium
ATM_43,Wed,Morning,Medium
ATM_50,Sat,Morning,Medium
ATM_17,Sun,Night,Medium
ATM_20,Sat,Evening,High
ATM_8,Sat,Evening,High
ATM_8,Tue,Evening,High
ATM_21,Tue,Evening,High
ATM_39,Wed,Evening,High
ATM_17,Sun,Morning,Medium
ATM_13,Thu,Afternoon,Low
ATM_28,Thu,Afternoon,Low
ATM_40,Fri,Afternoon,Low
ATM_16,Sun,Afternoon,High
ATM_3,Wed,Morning,Medium
ATM_48,Sat,Afternoon,High
ATM_50,Thu,Afternoon,Low
ATM_15,Thu,Night,Low
ATM_26,Fri,Night,Low
ATM_10,Mon,Evening,High
ATM_16,Sun,Evening,High
ATM_9,Mon,Evening,High
ATM_1,Sun,Night,Medium
ATM_2,Wed,Afternoon,Low
ATM_38,Fri,Evening,High
ATM_30,Thu,Afternoon,Low
ATM_25,Sat,Afternoon,High
ATM_2,Mon,Evening,High
ATM_4,Thu,Night,Low
ATM_45,Sun,Afternoon,High
ATM_9,Thu,Morning,Medium
ATM_14,Tue,Afternoon,Low
ATM_21,Wed,Evening,High
ATM_19,Mon,Afternoon,Low
ATM_17,Wed,Evening,High
ATM_21,Wed,Afternoon,Low
ATM_20,Sun,Morning,Medium
ATM_49,Mon,Morning,Medium
ATM_4,Wed,Night,Low
ATM_1,Wed,Morning,Medium
ATM_12,Tue,Afternoon,Low
ATM_27,Mon,Morning,Medium
ATM_16,Wed,Night,Low
ATM_46,Sun,Afternoon,High
ATM_9,Sun,Morning,Medium
ATM_10,Thu,Night,Low
ATM_34,Thu,Morning,Medium
ATM_45,Fri,Night,Low
ATM_37,Sun,Afternoon,High
ATM_40,Wed,Afternoon,Low
ATM_38,Thu,Evening,High
ATM_45,Wed,Evening,High
ATM_11,Sat,Afternoon,High
ATM_17,Wed,Night,Low
ATM_41,Fri,Afternoon,Low
ATM_15,Sun,Night,Medium
ATM_15,Thu,Evening,High
ATM_11,Thu,Afternoon,Low
ATM_33,Tue,Afternoon,Low
ATM_12,Mon,Evening,High
ATM_18,Mon,Evening,High
ATM_24,Sat,Night,Medium
ATM_17,Wed,Night,Low
ATM_31,Mon,Evening,High
ATM_48,Fri,Morning,Medium
ATM_5,Mon,Night,Low
ATM_49,Wed,Night,Low
ATM_12,Sat,Afternoon,High
ATM_22,Sat,Evening,High
ATM_46,Sun,Afternoon,High
ATM_49,Sun,Night,Medium
ATM_11,Tue,Night,Low
ATM_9,Mon,Morning,Medium
ATM_43,Sat,Afternoon,High
ATM_14,Mon,Morning,Medium
ATM_11,Thu,Morning,Medium
ATM_36,Sun,Night,Medium
ATM_38,Fri,Night,Low
ATM_30,Sun,Night,Medium
ATM_38,Tue,Morning,Medium
ATM_31,Sat,Night,Medium
ATM_27,Thu,Evening,High
ATM_35,Fri,Afternoon,Low
ATM_27,Sat,Night,Medium
ATM_4,Sun,Morning,Medium
ATM_44,Thu,Morning,Medium
ATM_31,Sat,Evening,High
ATM_24,Sun,Evening,High
ATM_17,Wed,Evening,High
ATM_48,Mon,Night,Low
ATM_22,Mon,Night,Low
ATM_34,Tue,Night,Low
ATM_11,Mon,Evening,High
ATM_13,Thu,Evening,High
ATM_12,Tue,Night,Low
ATM_41,Mon,Morning,Medium
ATM_4,Tue,Evening,High
ATM_17,Sat,Night,Medium
ATM_15,Wed,Afternoon,Low
ATM_12,Fri,Morning,Medium
ATM_32,Mon,Morning,Medium
ATM_37,Thu,Morning,Medium
ATM_23,Wed,Night,Low
ATM_27,Wed,Night,Low
ATM_34,Mon,Night,Low
ATM_15,Sun,Night,Medium
ATM_34,Mon,Night,Low
ATM_37,Sat,Evening,High
ATM_38,Thu,Night,Low
ATM_31,Sun,Morning,Medium
ATM_11,Sat,Evening,High
ATM_10,Wed,Night,Low
ATM_1,Wed,Morning,Medium
ATM_4,Wed,Afternoon,Low
ATM_6,Wed,Evening,High
ATM_3,Thu,Evening,High
ATM_23,Fri,Afternoon,Low
ATM_5,Tue,Afternoon,Low
ATM_49,Sat,Afternoon,High
ATM_11,Wed,Evening,High
ATM_18,Tue,Night,Low
ATM_25,Sat,Morning,Medium
ATM_29,Wed,Night,Low
ATM_42,Mon,Night,Low
ATM_31,Thu,Night,Low
ATM_43,Mon,Afternoon,Low
ATM_12,Sat,Night,Medium
ATM_34,Fri,Night,Low
ATM_44,Sat,Evening,High
ATM_46,Thu,Night,Low
ATM_26,Fri,Night,Low
ATM_22,Mon,Evening,High
ATM_8,Tue,Morning,Medium
ATM_33,Sat,Night,Medium
ATM_38,Fri,Night,Low
ATM_12,Tue,Afternoon,Low
ATM_35,Mon,Evening,High
ATM_6,Wed,Evening,High
ATM_14,Tue,Night,Low
ATM_8,Fri,Morning,Medium
ATM_34,Thu,Night,Low
ATM_29,Fri,Afternoon,Low
ATM_14,Wed,Afternoon,Low
ATM_20,Mon,Night,Low
ATM_14,Fri,Evening,High
ATM_16,Mon,Night,Low
ATM_30,Thu,Evening,High
ATM_5,Fri,Morning,Medium
ATM_35,Sat,Afternoon,High
ATM_26,Fri,Night,Low
ATM_2,Fri,Morning,Medium
ATM_6,Wed,Morning,Medium
ATM_8,Mon,Afternoon,Low
ATM_24,Sun,Afternoon,High
ATM_16,Wed,Night,Low
ATM_42,Thu,Afternoon,Low
ATM_35,Thu,Night,Low
ATM_14,Sun,Night,Medium
ATM_34,Sun,Night,Medium
ATM_6,Sat,Evening,High
ATM_6,Tue,Evening,High
ATM_11,Wed,Afternoon,Low
ATM_46,Mon,Afternoon,Low
ATM_10,Tue,Evening,High
ATM_43,Mon,Morning,Medium
ATM_31,Thu,Night,Low
ATM_18,Mon,Afternoon,Low
ATM_40,Wed,Night,Low
ATM_48,Sun,Afternoon,High
ATM_21,Sun,Evening,High
ATM_12,Sat,Morning,Medium
ATM_28,Sat,Night,Medium
ATM_50,Sun,Morning,Medium
ATM_8,Sat,Evening,High
ATM_33,Sun,Night,Medium
ATM_44,Wed,Morning,Medium
ATM_19,Sat,Morning,Medium
ATM_26,Wed,Night,Low
ATM_40,Sun,Evening,High
ATM_22,Sun,Night,Medium
ATM_3,Fri,Afternoon,Low
ATM_14,Wed,Afternoon,Low
ATM_23,Tue,Evening,High
ATM_21,Mon,Morning,Medium
ATM_15,Sat,Night,Medium
ATM_6,Thu,Afternoon,Low
ATM_23,Sun,Evening,High
ATM_49,Thu,Morning,Medium
ATM_50,Thu,Afternoon,Low
ATM_39,Sun,Afternoon,High
ATM_35,Fri,Evening,High
ATM_39,Sun,Afternoon,High
ATM_30,Thu,Evening,High
ATM_33,Mon,Night,Low
ATM_48,Thu,Night,Low
ATM_19,Sat,Afternoon,High
ATM_35,Sat,Night,Medium
ATM_16,Sat,Night,Medium
ATM_5,Sun,Afternoon,High
ATM_26,Tue,Morning,Medium
ATM_11,Sat,Night,Medium
ATM_33,Mon,Afternoon,Low
ATM_21,Sat,Night,Medium
ATM_12,Tue,Night,Low
ATM_15,Tue,Afternoon,Low
ATM_17,Sun,Afternoon,High
ATM_23,Thu,Night,Low
ATM_2,Fri,Night,Low
ATM_49,Tue,Morning,Medium
ATM_33,Fri,Evening,High
ATM_49,Thu,Morning,Medium
ATM_3,Mon,Morning,Medium
ATM_16,Sat,Afternoon,High
ATM_8,Fri,Night,Low
ATM_29,Sun,Night,Medium
ATM_38,Thu,Evening,High
ATM_9,Fri,Afternoon,Low
ATM_48,Mon,Night,Low
ATM_35,Wed,Afternoon,Low
ATM_43,Sun,Evening,High
ATM_29,Mon,Night,Low
ATM_24,Thu,Night,Low
ATM_40,Tue,Evening,High
ATM_43,Wed,Night,Low
ATM_37,Mon,Evening,High
ATM_6,Tue,Morning,Medium
ATM_1,Mon,Morning,Medium
ATM_4,Fri,Morning,Medium
ATM_14,Fri,Night,Low
ATM_20,Wed,Night,Low
ATM_40,Sun,Afternoon,High
ATM_34,Mon,Evening,High
ATM_46,Sat,Evening,High
ATM_33,Mon,Evening,High
ATM_25,Fri,Morning,Medium
ATM_42,Thu,Morning,Medium
ATM_6,Fri,Afternoon,Low
ATM_16,Mon,Afternoon,Low
ATM_34,Sun,Afternoon,High
ATM_47,Sun,Morning,Medium
ATM_30,Mon,Afternoon,Low
ATM_46,Fri,Evening,High
ATM_13,Sat,Evening,High
ATM_45,Wed,Evening,High
ATM_41,Sat,Morning,Medium
ATM_48,Mon,Evening,High
ATM_38,Thu,Afternoon,Low
ATM_43,Sat,Morning,Medium
ATM_25,Tue,Night,Low
ATM_4,Sun,Afternoon,High
ATM_38,Wed,Evening,High
ATM_37,Sun,Night,Medium
ATM_19,Sun,Evening,High
ATM_41,Mon,Afternoon,Low
ATM_30,Sun,Night,Medium
ATM_5,Tue,Afternoon,Low
ATM_15,Thu,Night,Low
ATM_4,Sat,Morning,Medium
ATM_5,Sat,Morning,Medium
ATM_32,Tue,Afternoon,Low
ATM_1,Mon,Night,Low
ATM_27,Wed,Afternoon,Low
ATM_27,Sat,Morning,Medium
ATM_11,Thu,Night,Low
ATM_24,Wed,Morning,Medium
ATM_48,Sat,Night,Medium
ATM_30,Mon,Afternoon,Low
ATM_24,Wed,Night,Low
ATM_41,Sat,Afternoon,High
ATM_3,Fri,Evening,High
ATM_24,Tue,Evening,High
ATM_41,Tue,Evening,High
ATM_37,Tue,Evening,High
ATM_6,Wed,Night,Low
ATM_9,Fri,Afternoon,Low
ATM_45,Tue,Evening,High
ATM_8,Sun,Morning,Medium
ATM_10,Fri,Afternoon,Low
ATM_24,Thu,Evening,High
ATM_16,Thu,Afternoon,Low
