atm_id,bank,latitude,longitude,area,city
ATM_441,Axis,12.991325,80.224017,Chromepet,Chennai
ATM_442,Axis,12.996475,80.215618,Velachery,Chennai
ATM_443,HDFC,13.048962,80.264793,Tambaram,Chennai
ATM_444,Canara,12.933156,80.187018,Ashok Nagar,Chennai
ATM_445,PNB,12.909386,80.265441,Guindy,Chennai
ATM_446,Axis,13.025962,80.234829,Ashok Nagar,Chennai
ATM_447,ICICI,12.982963,80.202491,Ashok Nagar,Chennai
ATM_448,ICICI,13.048072,80.238191,Tambaram,Chennai
ATM_449,SBI,13.055076,80.166429,Alandur,Chennai
ATM_450,ICICI,12.903573,80.187694,Chromepet,Chennai
ATM_451,Indian Bank,13.075423,80.155082,Ashok Nagar,Chennai
ATM_452,Axis,12.937194,80.150224,Chromepet,Chennai
ATM_453,Axis,13.097707,80.282851,Alandur,Chennai
ATM_454,ICICI,12.998815,80.207267,Velachery,Chennai
ATM_455,PNB,12.979905,80.183495,Velachery,Chennai
ATM_456,ICICI,12.908609,80.25051,Tambaram,Chennai
ATM_457,PNB,13.018206,80.222168,Alandur,Chennai
ATM_458,Axis,13.057322,80.214124,Alandur,Chennai
ATM_459,ICICI,12.99322,80.152951,Velachery,Chennai
ATM_460,Axis,13.014957,80.227297,Alandur,Chennai
ATM_461,ICICI,12.975783,80.254211,Tambaram,Chennai
ATM_462,PNB,13.086802,80.252915,Chromepet,Chennai
ATM_463,Canara,13.035035,80.274414,Tambaram,Chennai
ATM_464,Indian Bank,12.969993,80.267787,Ashok Nagar,Chennai
ATM_465,ICICI,13.090912,80.283949,Guindy,Chennai
ATM_466,Axis,13.002033,80.286448,Tambaram,Chennai
ATM_467,Indian Bank,13.011732,80.260832,Ashok Nagar,Chennai
ATM_468,HDFC,12.901895,80.206731,Ashok Nagar,Chennai
ATM_469,Canara,12.978406,80.290571,Chromepet,Chennai
ATM_470,HDFC,12.946177,80.170621,Guindy,Chennai
ATM_471,PNB,12.900219,80.229008,Chromepet,Chennai
ATM_472,PNB,13.000707,80.2884,Tambaram,Chennai
ATM_473,HDFC,13.077495,80.237795,Ashok Nagar,Chennai
ATM_474,PNB,12.951934,80.269719,Tambaram,Chennai
ATM_475,Canara,13.058566,80.15746,Alandur,Chennai
ATM_476,PNB,12.925886,80.158036,Velachery,Chennai
ATM_477,HDFC,13.007968,80.17409,Ashok Nagar,Chennai
ATM_478,Axis,13.060719,80.226708,Alandur,Chennai
ATM_479,SBI,12.920915,80.220935,Alandur,Chennai
ATM_480,SBI,13.028215,80.287611,Alandur,Chennai
ATM_481,ICICI,12.947103,80.284527,Ashok Nagar,Chennai
ATM_482,Canara,13.044384,80.185334,Velachery,Chennai
ATM_483,Axis,12.948373,80.242239,Tambaram,Chennai
ATM_484,SBI,12.904501,80.223203,Alandur,Chennai
ATM_485,ICICI,12.964053,80.29167,Ashok Nagar,Chennai
ATM_486,Axis,12.959748,80.188475,Ashok Nagar,Chennai
ATM_487,ICICI,13.018947,80.156278,Chromepet,Chennai
ATM_488,Canara,13.013416,80.251966,Alandur,Chennai
ATM_489,Indian Bank,13.041357,80.267767,Tambaram,Chennai
ATM_490,HDFC,12.950421,80.268061,Chromepet,Chennai
ATM_491,Indian Bank,13.070516,80.164796,Ashok Nagar,Chennai
ATM_492,Axis,12.919863,80.209388,Ashok Nagar,Chennai
ATM_493,Axis,12.916978,80.247287,Ashok Nagar,Chennai
ATM_494,Indian Bank,12.967241,80.156204,Velachery,Chennai
ATM_495,Canara,12.934069,80.239919,Velachery,Chennai
ATM_496,ICICI,12.942639,80.166585,Alandur,Chennai
ATM_497,Axis,13.068688,80.2992,Velachery,Chennai
ATM_498,SBI,13.022252,80.223914,Ashok Nagar,Chennai
ATM_499,ICICI,13.013208,80.18731,Chromepet,Chennai
ATM_500,PNB,13.090496,80.207716,Alandur,Chennai
ATM_501,ICICI,12.905035,80.227704,Alandur,Chennai
ATM_502,PNB,12.952362,80.278275,Tambaram,Chennai
ATM_503,ICICI,12.956116,80.182244,Tambaram,Chennai
ATM_504,SBI,13.031639,80.282388,Guindy,Chennai
ATM_505,ICICI,12.903052,80.176858,Guindy,Chennai
ATM_506,Canara,13.018058,80.169231,Tambaram,Chennai
ATM_507,ICICI,12.946005,80.175493,Ashok Nagar,Chennai
ATM_508,PNB,13.012107,80.186277,Velachery,Chennai
ATM_509,PNB,13.078436,80.273696,Chromepet,Chennai
ATM_510,Axis,12.98759,80.26729,Guindy,Chennai
ATM_511,Canara,13.006921,80.238824,Guindy,Chennai
ATM_512,ICICI,12.978851,80.28492,Guindy,Chennai
ATM_513,Axis,12.93778,80.21337,Chromepet,Chennai
ATM_514,Indian Bank,12.969733,80.212539,Tambaram,Chennai
ATM_515,SBI,13.055545,80.241339,Velachery,Chennai
ATM_516,Indian Bank,13.054849,80.297656,Tambaram,Chennai
ATM_517,PNB,12.912988,80.254421,Chromepet,Chennai
ATM_518,HDFC,13.089636,80.170557,Ashok Nagar,Chennai
ATM_519,Indian Bank,12.951006,80.158931,Ashok Nagar,Chennai
ATM_520,PNB,12.935387,80.166411,Guindy,Chennai
ATM_521,Axis,12.936729,80.247026,Ashok Nagar,Chennai
ATM_522,ICICI,13.008113,80.282606,Guindy,Chennai
ATM_523,HDFC,12.974776,80.287026,Tambaram,Chennai
ATM_524,HDFC,13.083078,80.224416,Alandur,Chennai
ATM_525,Canara,12.980017,80.184729,Velachery,Chennai
ATM_526,Canara,12.961451,80.276385,Velachery,Chennai
ATM_527,PNB,12.931189,80.293804,Chromepet,Chennai
ATM_528,Axis,13.013374,80.15879,Velachery,Chennai
ATM_529,SBI,12.924297,80.170364,Tambaram,Chennai
ATM_530,SBI,12.938116,80.234945,Tambaram,Chennai
ATM_531,Axis,13.052263,80.250232,Chromepet,Chennai
ATM_532,Indian Bank,12.914018,80.214584,Ashok Nagar,Chennai
ATM_533,Canara,12.913446,80.288736,Velachery,Chennai
ATM_534,Canara,12.996596,80.173756,Tambaram,Chennai
ATM_535,Indian Bank,12.94837,80.253231,Guindy,Chennai
ATM_536,Canara,12.925754,80.233096,Ashok Nagar,Chennai
ATM_537,Canara,13.02984,80.155216,Alandur,Chennai
ATM_538,PNB,13.013914,80.242965,Chromepet,Chennai
ATM_539,Indian Bank,12.908438,80.226846,Chromepet,Chennai
ATM_540,SBI,13.087499,80.159438,Chromepet,Chennai
ATM_541,HDFC,13.069417,80.244776,Alandur,Chennai
ATM_542,Canara,13.061244,80.190248,Tambaram,Chennai
ATM_543,SBI,12.998571,80.226358,Ashok Nagar,Chennai
ATM_544,Canara,12.96427,80.171002,Tambaram,Chennai
ATM_545,Indian Bank,12.956687,80.190597,Ashok Nagar,Chennai
ATM_546,SBI,13.04832,80.194509,Alandur,Chennai
ATM_547,SBI,13.095606,80.174717,Guindy,Chennai
ATM_548,ICICI,12.948696,80.286102,Alandur,Chennai
ATM_549,Canara,13.071586,80.196676,Tambaram,Chennai
ATM_550,Indian Bank,12.908557,80.279966,Chromepet,Chennai
ATM_551,HDFC,12.989284,80.186655,Alandur,Chennai
ATM_552,ICICI,13.06948,80.204454,Tambaram,Chennai
ATM_553,Indian Bank,13.050257,80.228879,Ashok Nagar,Chennai
ATM_554,Indian Bank,13.056876,80.283801,Guindy,Chennai
ATM_555,PNB,13.010007,80.252833,Tambaram,Chennai
ATM_556,Indian Bank,13.086387,80.285558,Guindy,Chennai
ATM_557,Canara,13.032244,80.244879,Guindy,Chennai
ATM_558,SBI,12.987165,80.171711,Guindy,Chennai
ATM_559,HDFC,12.970423,80.230573,Chromepet,Chennai
ATM_560,Axis,12.906312,80.155093,Alandur,Chennai
ATM_561,Canara,13.080629,80.284423,Guindy,Chennai
ATM_562,Axis,13.090828,80.269701,Guindy,Chennai
ATM_563,Axis,13.003302,80.156813,Velachery,Chennai
ATM_564,Canara,12.987402,80.288677,Chromepet,Chennai
ATM_565,Indian Bank,12.997817,80.150627,Ashok Nagar,Chennai
ATM_566,Canara,12.934322,80.245137,Velachery,Chennai
ATM_567,Indian Bank,13.053387,80.223824,Guindy,Chennai
ATM_568,PNB,13.085235,80.276112,Alandur,Chennai
ATM_569,Indian Bank,12.945614,80.211172,Ashok Nagar,Chennai
ATM_570,Indian Bank,12.910182,80.212075,Chromepet,Chennai
ATM_571,ICICI,13.076132,80.167473,Alandur,Chennai
ATM_572,Indian Bank,12.903876,80.243995,Tambaram,Chennai
ATM_573,PNB,13.026061,80.283735,Ashok Nagar,Chennai
ATM_574,Axis,12.916958,80.151855,Velachery,Chennai
ATM_575,ICICI,13.050971,80.246859,Ashok Nagar,Chennai
ATM_576,Axis,13.076403,80.273588,Velachery,Chennai
ATM_577,SBI,13.090117,80.284688,Ashok Nagar,Chennai
ATM_578,Indian Bank,13.048541,80.221084,Guindy,Chennai
ATM_579,ICICI,12.983031,80.287299,Tambaram,Chennai
ATM_580,Canara,12.950827,80.263446,Chromepet,Chennai
ATM_581,Indian Bank,13.01113,80.246351,Alandur,Chennai
ATM_582,ICICI,13.088159,80.153261,Velachery,Chennai
ATM_583,HDFC,13.043143,80.278413,Chromepet,Chennai
ATM_584,Canara,13.07624,80.292086,Velachery,Chennai
ATM_585,Axis,12.995343,80.225573,Chromepet,Chennai
ATM_586,Indian Bank,13.09805,80.172786,Chromepet,Chennai
ATM_587,PNB,13.076374,80.171308,Tambaram,Chennai
ATM_588,Canara,12.963921,80.267261,Alandur,Chennai
ATM_589,Axis,13.09828,80.166524,Velachery,Chennai
ATM_590,PNB,13.085093,80.167691,Ashok Nagar,Chennai
ATM_591,Canara,13.045172,80.240381,Alandur,Chennai
ATM_592,Canara,13.021697,80.226301,Ashok Nagar,Chennai
ATM_593,Indian Bank,13.062116,80.165878,Velachery,Chennai
ATM_594,ICICI,13.035424,80.23524,Chromepet,Chennai
ATM_595,SBI,12.911804,80.299511,Guindy,Chennai
ATM_596,HDFC,13.082446,80.179611,Tambaram,Chennai
ATM_597,SBI,13.058717,80.279447,Velachery,Chennai
ATM_598,ICICI,12.91883,80.258187,Chromepet,Chennai
ATM_599,Indian Bank,13.028247,80.296846,Chromepet,Chennai
ATM_600,HDFC,12.993562,80.169437,Guindy,Chennai
ATM_601,Axis,12.920826,80.292148,Tambaram,Chennai
ATM_602,Indian Bank,13.084804,80.286899,Chromepet,Chennai
ATM_603,Canara,13.082419,80.278291,Alandur,Chennai
ATM_604,SBI,12.948158,80.234659,Alandur,Chennai
ATM_605,SBI,12.956096,80.164759,Velachery,Chennai
ATM_606,Axis,13.079319,80.24934,Alandur,Chennai
ATM_607,Canara,13.047459,80.285251,Velachery,Chennai
ATM_608,Indian Bank,12.976641,80.221587,Alandur,Chennai
ATM_609,Canara,12.987941,80.283138,Guindy,Chennai
ATM_610,PNB,13.00393,80.231167,Tambaram,Chennai
ATM_611,ICICI,12.935542,80.231206,Velachery,Chennai
ATM_612,SBI,12.95347,80.270917,Guindy,Chennai
ATM_613,Axis,12.944105,80.284755,Alandur,Chennai
ATM_614,Indian Bank,13.030779,80.275405,Ashok Nagar,Chennai
ATM_615,SBI,13.05723,80.257391,Velachery,Chennai
ATM_616,PNB,13.014203,80.212956,Guindy,Chennai
ATM_617,Canara,13.033571,80.226587,Guindy,Chennai
ATM_618,ICICI,13.058761,80.228388,Chromepet,Chennai
ATM_619,Indian Bank,13.05476,80.261635,Velachery,Chennai
ATM_620,PNB,12.957102,80.25147,Tambaram,Chennai
ATM_621,Indian Bank,12.917504,80.28023,Ashok Nagar,Chennai
ATM_622,HDFC,13.076459,80.243221,Ashok Nagar,Chennai
ATM_623,PNB,12.931748,80.234171,Velachery,Chennai
ATM_624,SBI,13.090236,80.2659,Alandur,Chennai
ATM_625,PNB,12.93692,80.282491,Chromepet,Chennai
ATM_626,ICICI,12.981512,80.164706,Chromepet,Chennai
ATM_627,ICICI,13.088618,80.189937,Velachery,Chennai
ATM_628,PNB,12.957568,80.18612,Guindy,Chennai
ATM_629,Canara,13.070415,80.227666,Alandur,Chennai
ATM_630,Indian Bank,13.019844,80.234949,Guindy,Chennai
ATM_631,ICICI,13.052771,80.205837,Ashok Nagar,Chennai
ATM_632,Axis,12.909368,80.207832,Chromepet,Chennai
ATM_633,ICICI,13.063614,80.216154,Alandur,Chennai
ATM_634,Axis,13.022262,80.251779,Guindy,Chennai
ATM_635,Indian Bank,12.963902,80.247244,Guindy,Chennai
ATM_636,SBI,12.941313,80.20465,Alandur,Chennai
ATM_637,Axis,12.975207,80.196325,Ashok Nagar,Chennai
ATM_638,HDFC,13.042574,80.296074,Chromepet,Chennai
ATM_639,PNB,12.934412,80.298604,Alandur,Chennai
ATM_640,PNB,13.072657,80.202156,Guindy,Chennai
ATM_641,Axis,12.947845,80.168026,Guindy,Chennai
ATM_642,ICICI,13.033831,80.155417,Alandur,Chennai
ATM_643,Axis,12.943854,80.186775,Velachery,Chennai
ATM_644,SBI,13.032905,80.269114,Ashok Nagar,Chennai
ATM_645,ICICI,12.915803,80.19561,Alandur,Chennai
ATM_646,SBI,13.05731,80.253396,Velachery,Chennai
ATM_647,PNB,13.054418,80.227525,Velachery,Chennai
ATM_648,Axis,13.046224,80.206284,Velachery,Chennai
ATM_649,Indian Bank,13.056077,80.262766,Ashok Nagar,Chennai
ATM_650,SBI,13.018753,80.179625,Chromepet,Chennai
ATM_651,Indian Bank,12.925263,80.236694,Tambaram,Chennai
ATM_652,PNB,12.965342,80.285434,Tambaram,Chennai
ATM_653,Axis,13.010263,80.28889,Ashok Nagar,Chennai
ATM_654,Canara,12.913066,80.162622,Tambaram,Chennai
ATM_655,Indian Bank,12.905017,80.172289,Guindy,Chennai
ATM_656,ICICI,12.932525,80.259492,Tambaram,Chennai
ATM_657,ICICI,12.9042,80.185341,Velachery,Chennai
ATM_658,Indian Bank,13.094056,80.180433,Guindy,Chennai
ATM_659,HDFC,12.910373,80.269901,Alandur,Chennai
ATM_660,HDFC,13.090235,80.202202,Alandur,Chennai
ATM_661,HDFC,13.080229,80.156782,Velachery,Chennai
ATM_662,Indian Bank,13.039021,80.234216,Guindy,Chennai
ATM_663,Indian Bank,12.984788,80.178034,Velachery,Chennai
ATM_664,SBI,13.049221,80.273402,Guindy,Chennai
ATM_665,HDFC,12.982413,80.25756,Guindy,Chennai
ATM_666,SBI,12.906143,80.214431,Ashok Nagar,Chennai
ATM_667,Indian Bank,13.075374,80.200008,Velachery,Chennai
ATM_668,Axis,12.954835,80.247174,Velachery,Chennai
ATM_669,PNB,12.929046,80.210825,Chromepet,Chennai
ATM_670,PNB,13.036266,80.159775,Tambaram,Chennai
ATM_671,PNB,12.9079,80.21503,Tambaram,Chennai
ATM_672,Indian Bank,13.009658,80.23426,Ashok Nagar,Chennai
ATM_673,Canara,13.047591,80.25632,Chromepet,Chennai
ATM_674,Indian Bank,13.081097,80.260733,Guindy,Chennai
ATM_675,Canara,13.040267,80.22396,Velachery,Chennai
ATM_676,PNB,13.074836,80.207325,Guindy,Chennai
ATM_677,SBI,12.916701,80.191195,Velachery,Chennai
ATM_678,PNB,13.033713,80.288365,Chromepet,Chennai
ATM_679,SBI,13.062098,80.18051,Guindy,Chennai
ATM_680,ICICI,13.087403,80.24571,Tambaram,Chennai
ATM_681,ICICI,12.934631,80.222444,Tambaram,Chennai
ATM_682,HDFC,12.921186,80.196824,Ashok Nagar,Chennai
ATM_683,SBI,12.993632,80.255307,Ashok Nagar,Chennai
ATM_684,HDFC,13.071246,80.262443,Chromepet,Chennai
ATM_685,Indian Bank,13.035987,80.219367,Ashok Nagar,Chennai
ATM_686,Indian Bank,12.937373,80.29636,Velachery,Chennai
ATM_687,ICICI,13.089047,80.264665,Chromepet,Chennai
ATM_688,Axis,12.94485,80.293976,Guindy,Chennai
ATM_689,PNB,13.097355,80.235964,Velachery,Chennai
ATM_690,SBI,13.002992,80.169737,Velachery,Chennai
ATM_691,HDFC,12.979045,80.154957,Guindy,Chennai
ATM_692,SBI,13.040478,80.292311,Ashok Nagar,Chennai
ATM_693,PNB,12.915906,80.225472,Alandur,Chennai
ATM_694,SBI,13.065333,80.294438,Alandur,Chennai
ATM_695,SBI,12.990798,80.18387,Ashok Nagar,Chennai
ATM_696,HDFC,13.04334,80.213861,Ashok Nagar,Chennai
ATM_697,SBI,12.981825,80.232666,Tambaram,Chennai
ATM_698,Canara,12.922938,80.26203,Tambaram,Chennai
ATM_699,HDFC,12.910964,80.241609,Alandur,Chennai
ATM_700,ICICI,12.97762,80.185682,Tambaram,Chennai
ATM_701,Canara,13.020559,80.260287,Guindy,Chennai
ATM_702,Canara,12.929116,80.282405,Guindy,Chennai
ATM_703,HDFC,13.026796,80.249547,Chromepet,Chennai
ATM_704,SBI,12.982222,80.163476,Ashok Nagar,Chennai
ATM_705,HDFC,12.997702,80.190889,Alandur,Chennai
ATM_706,Axis,13.058465,80.218571,Tambaram,Chennai
ATM_707,HDFC,12.929181,80.267805,Ashok Nagar,Chennai
ATM_708,Canara,13.018763,80.267614,Tambaram,Chennai
ATM_709,SBI,12.907903,80.216611,Guindy,Chennai
ATM_710,Indian Bank,12.969747,80.171567,Tambaram,Chennai
ATM_711,HDFC,13.062123,80.283109,Chromepet,Chennai
ATM_712,Canara,13.052546,80.259953,Chromepet,Chennai
ATM_713,Canara,12.912956,80.191598,Tambaram,Chennai
ATM_714,ICICI,13.030149,80.268837,Guindy,Chennai
ATM_715,Axis,13.00099,80.299135,Ashok Nagar,Chennai
ATM_716,Axis,13.091346,80.210581,Chromepet,Chennai
ATM_717,SBI,12.908042,80.266281,Velachery,Chennai
ATM_718,Indian Bank,13.076772,80.285527,Chromepet,Chennai
ATM_719,Indian Bank,12.980019,80.272598,Alandur,Chennai
ATM_720,SBI,12.928621,80.294841,Guindy,Chennai
ATM_721,HDFC,13.036836,80.255884,Velachery,Chennai
ATM_722,Indian Bank,12.918538,80.165381,Velachery,Chennai
ATM_723,PNB,12.982214,80.181631,Chromepet,Chennai
ATM_724,Canara,12.925303,80.240667,Guindy,Chennai
ATM_725,Axis,12.978633,80.151647,Velachery,Chennai
ATM_726,HDFC,12.992888,80.159674,Tambaram,Chennai
ATM_727,Axis,13.017323,80.293,Chromepet,Chennai
ATM_728,ICICI,12.989262,80.22355,Alandur,Chennai
ATM_729,ICICI,12.935427,80.155846,Guindy,Chennai
ATM_730,HDFC,13.074549,80.156553,Ashok Nagar,Chennai
ATM_731,PNB,13.00553,80.247197,Guindy,Chennai
ATM_732,ICICI,13.015499,80.257608,Alandur,Chennai
ATM_733,ICICI,12.900806,80.154731,Guindy,Chennai
ATM_734,Axis,12.945205,80.176268,Guindy,Chennai
ATM_735,Axis,13.097821,80.177106,Ashok Nagar,Chennai
ATM_736,PNB,13.028534,80.191328,Tambaram,Chennai
ATM_737,SBI,13.020617,80.25367,Tambaram,Chennai
ATM_738,PNB,13.098702,80.277921,Chromepet,Chennai
ATM_739,ICICI,13.025446,80.18886,Tambaram,Chennai
ATM_740,Indian Bank,13.08613,80.266383,Guindy,Chennai
ATM_741,Axis,13.057015,80.203862,Ashok Nagar,Chennai
ATM_742,Canara,12.923878,80.292116,Ashok Nagar,Chennai
ATM_743,PNB,12.999327,80.18365,Velachery,Chennai
ATM_744,HDFC,12.972235,80.25906,Ashok Nagar,Chennai
ATM_745,Canara,13.054439,80.176218,Guindy,Chennai
ATM_746,Canara,12.961157,80.186857,Tambaram,Chennai
ATM_747,HDFC,12.92932,80.201734,Tambaram,Chennai
ATM_748,SBI,12.977883,80.234254,Guindy,Chennai
ATM_749,ICICI,12.965237,80.253066,Ashok Nagar,Chennai
ATM_750,HDFC,13.028784,80.170584,Alandur,Chennai
ATM_751,HDFC,13.036508,80.275545,Alandur,Chennai
ATM_752,ICICI,13.082776,80.284358,Guindy,Chennai
ATM_753,Indian Bank,12.999077,80.214902,Chromepet,Chennai
ATM_754,Indian Bank,13.066696,80.195922,Alandur,Chennai
ATM_755,HDFC,13.067345,80.265135,Ashok Nagar,Chennai
ATM_756,ICICI,12.930038,80.157322,Tambaram,Chennai
ATM_757,HDFC,12.92451,80.167685,Tambaram,Chennai
ATM_758,Indian Bank,12.963352,80.268325,Guindy,Chennai
ATM_759,PNB,12.919379,80.22036,Tambaram,Chennai
ATM_760,Axis,12.968274,80.202428,Tambaram,Chennai
ATM_761,PNB,13.004518,80.246773,Chromepet,Chennai
ATM_762,Indian Bank,13.098982,80.265531,Velachery,Chennai
ATM_763,ICICI,12.99423,80.190185,Guindy,Chennai
ATM_764,Indian Bank,12.944938,80.230583,Tambaram,Chennai
ATM_765,HDFC,12.988335,80.193388,Velachery,Chennai
ATM_766,PNB,13.06834,80.275426,Ashok Nagar,Chennai
ATM_767,Axis,12.906359,80.260518,Guindy,Chennai
ATM_768,Axis,13.07517,80.215348,Ashok Nagar,Chennai
ATM_769,PNB,12.945587,80.278324,Alandur,Chennai
ATM_770,Canara,13.005067,80.286477,Velachery,Chennai
ATM_771,PNB,12.998452,80.262063,Guindy,Chennai
ATM_772,ICICI,13.090434,80.278678,Alandur,Chennai
ATM_773,HDFC,13.084857,80.168974,Guindy,Chennai
ATM_774,Axis,12.902035,80.217342,Chromepet,Chennai
ATM_775,Canara,13.03663,80.253419,Tambaram,Chennai
ATM_776,Canara,12.944006,80.218463,Guindy,Chennai
ATM_777,PNB,13.07034,80.162317,Tambaram,Chennai
ATM_778,HDFC,13.035953,80.26934,Chromepet,Chennai
ATM_779,HDFC,13.017553,80.278418,Guindy,Chennai
ATM_780,PNB,12.985756,80.295576,Ashok Nagar,Chennai
ATM_781,SBI,12.95243,80.158262,Velachery,Chennai
ATM_782,Axis,13.015661,80.200398,Ashok Nagar,Chennai
ATM_783,SBI,12.931999,80.20111,Velachery,Chennai
ATM_784,Canara,12.97299,80.205902,Tambaram,Chennai
ATM_785,HDFC,12.979221,80.284576,Tambaram,Chennai
ATM_786,HDFC,12.988302,80.216419,Tambaram,Chennai
ATM_787,HDFC,12.970487,80.156713,Velachery,Chennai
ATM_788,Indian Bank,13.017905,80.204902,Alandur,Chennai
ATM_789,SBI,12.915827,80.23128,Guindy,Chennai
ATM_790,Indian Bank,13.041896,80.251491,Ashok Nagar,Chennai
ATM_791,PNB,13.027675,80.196673,Velachery,Chennai
ATM_792,Indian Bank,12.919185,80.255263,Velachery,Chennai
ATM_793,Axis,12.998534,80.152081,Tambaram,Chennai
ATM_794,HDFC,12.912941,80.233553,Alandur,Chennai
ATM_795,HDFC,12.938567,80.211661,Alandur,Chennai
ATM_796,PNB,12.987661,80.177688,Chromepet,Chennai
ATM_797,Indian Bank,12.90211,80.23385,Chromepet,Chennai
ATM_798,PNB,12.923967,80.243575,Alandur,Chennai
ATM_799,PNB,13.012361,80.264693,Alandur,Chennai
ATM_800,Canara,13.057275,80.245162,Alandur,Chennai
ATM_801,Indian Bank,12.903441,80.204219,Alandur,Chennai
ATM_802,PNB,12.966095,80.261207,Chromepet,Chennai
ATM_803,ICICI,12.999972,80.270123,Chromepet,Chennai
ATM_804,ICICI,13.034176,80.241332,Alandur,Chennai
ATM_805,HDFC,12.905737,80.176554,Velachery,Chennai
ATM_806,Canara,13.059917,80.170774,Velachery,Chennai
ATM_807,HDFC,12.959501,80.227732,Chromepet,Chennai
ATM_808,SBI,13.058375,80.227439,Velachery,Chennai
ATM_809,Axis,12.978815,80.154634,Tambaram,Chennai
ATM_810,Indian Bank,13.078251,80.224462,Alandur,Chennai
ATM_811,Axis,13.032649,80.182339,Alandur,Chennai
ATM_812,Axis,13.004096,80.174076,Guindy,Chennai
ATM_813,PNB,13.054665,80.159345,Chromepet,Chennai
ATM_814,SBI,13.089601,80.255644,Tambaram,Chennai
ATM_815,PNB,13.059382,80.235482,Velachery,Chennai
ATM_816,ICICI,13.049812,80.28932,Ashok Nagar,Chennai
ATM_817,Axis,12.920361,80.200165,Guindy,Chennai
ATM_818,Indian Bank,13.023915,80.178105,Ashok Nagar,Chennai
ATM_819,ICICI,13.062179,80.260669,Chromepet,Chennai
ATM_820,Indian Bank,12.983743,80.241516,Guindy,Chennai
ATM_821,Axis,13.023961,80.199034,Chromepet,Chennai
ATM_822,HDFC,12.996772,80.280533,Guindy,Chennai
ATM_823,PNB,12.953601,80.186672,Alandur,Chennai
ATM_824,ICICI,13.040175,80.189054,Alandur,Chennai
ATM_825,ICICI,12.990682,80.257145,Tambaram,Chennai
ATM_826,Indian Bank,13.056716,80.207528,Tambaram,Chennai
ATM_827,Axis,12.976139,80.191119,Tambaram,Chennai
ATM_828,Indian Bank,12.932052,80.19065,Chromepet,Chennai
ATM_829,SBI,13.027955,80.264435,Chromepet,Chennai
ATM_830,HDFC,12.961003,80.16171,Alandur,Chennai
ATM_831,Canara,12.911436,80.229003,Ashok Nagar,Chennai
ATM_832,Indian Bank,12.944774,80.173255,Ashok Nagar,Chennai
ATM_833,HDFC,12.971226,80.258077,Chromepet,Chennai
ATM_834,Axis,12.983428,80.177979,Velachery,Chennai
ATM_835,Indian Bank,13.009985,80.212806,Guindy,Chennai
ATM_836,PNB,12.988474,80.201895,Guindy,Chennai
ATM_837,Indian Bank,12.921502,80.174428,Velachery,Chennai
ATM_838,SBI,12.958923,80.186251,Chromepet,Chennai
ATM_839,SBI,12.916205,80.287303,Alandur,Chennai
ATM_840,Axis,13.008683,80.188264,Velachery,Chennai
ATM_841,Indian Bank,12.948943,80.211698,Ashok Nagar,Chennai
ATM_842,PNB,13.050745,80.203103,Alandur,Chennai
ATM_843,Indian Bank,13.08465,80.294951,Velachery,Chennai
ATM_844,Indian Bank,13.000334,80.25762,Tambaram,Chennai
ATM_845,ICICI,12.918417,80.288537,Chromepet,Chennai
ATM_846,ICICI,12.977946,80.261076,Alandur,Chennai
ATM_847,SBI,13.034538,80.197115,Alandur,Chennai
ATM_848,SBI,13.00513,80.233194,Guindy,Chennai
ATM_849,Axis,13.001226,80.180909,Guindy,Chennai
ATM_850,Canara,12.963236,80.175151,Tambaram,Chennai
ATM_851,HDFC,12.902073,80.185321,Alandur,Chennai
ATM_852,Axis,13.010941,80.199902,Velachery,Chennai
ATM_853,HDFC,12.936386,80.152697,Ashok Nagar,Chennai
ATM_854,Axis,12.91948,80.19807,Chromepet,Chennai
ATM_855,Axis,13.087996,80.28546,Chromepet,Chennai
ATM_856,Indian Bank,12.983142,80.159099,Guindy,Chennai
ATM_857,PNB,12.940478,80.193613,Guindy,Chennai
ATM_858,HDFC,12.969914,80.180078,Tambaram,Chennai
ATM_859,Indian Bank,12.977577,80.298208,Chromepet,Chennai
ATM_860,Axis,12.921742,80.21453,Alandur,Chennai
ATM_861,Axis,13.090489,80.226718,Alandur,Chennai
ATM_862,ICICI,13.066611,80.299227,Ashok Nagar,Chennai
